user_id,event_date,event_type,channel,region
2239,2024-01-31,session,Ads,EU
2239,2024-02-07,session,Ads,EU
2239,2024-02-11,session,Ads,EU
2239,2024-02-18,session,Ads,EU
2239,2024-02-20,session,Ads,EU
2239,2024-02-21,session,Ads,EU
2239,2024-02-22,session,Ads,EU
2240,2024-01-22,session,Ads,NA
2240,2024-01-26,session,Ads,NA
2240,2024-01-27,session,Ads,NA
2240,2024-01-28,session,Ads,NA
2240,2024-02-05,session,Ads,NA
2240,2024-02-06,session,Ads,NA
2241,2024-04-25,activate,Organic,NA
2241,2024-04-21,session,Organic,NA
2241,2024-04-30,session,Organic,NA
2241,2024-05-03,session,Organic,NA
2241,2024-05-06,session,Organic,NA
2241,2024-05-08,session,Organic,NA
2241,2024-05-10,session,Organic,NA
2241,2024-05-11,session,Organic,NA
2241,2024-05-12,session,Organic,NA
2242,2024-01-17,activate,Referral,APAC
2242,2024-01-28,session,Referral,APAC
2242,2024-01-29,session,Referral,APAC
2242,2024-01-31,session,Referral,APAC
2242,2024-02-05,session,Referral,APAC
2242,2024-02-07,session,Referral,APAC
2242,2024-02-13,session,Referral,APAC
2243,2024-02-07,session,Ads,LATAM
2243,2024-02-10,session,Ads,LATAM
2243,2024-02-13,session,Ads,LATAM
2243,2024-02-18,session,Ads,LATAM
2243,2024-02-19,session,Ads,LATAM
2243,2024-02-20,session,Ads,LATAM
2244,2024-03-11,activate,Referral,LATAM
2244,2024-03-09,session,Referral,LATAM
2244,2024-03-19,session,Referral,LATAM
2244,2024-03-21,session,Referral,LATAM
2244,2024-03-23,session,Referral,LATAM
2244,2024-03-25,session,Referral,LATAM
2244,2024-03-27,session,Referral,LATAM
2244,2024-04-06,session,Referral,LATAM
2245,2024-04-30,session,Organic,NA
2245,2024-05-01,session,Organic,NA
2245,2024-05-04,session,Organic,NA
2245,2024-05-05,session,Organic,NA
2245,2024-05-06,session,Organic,NA
2246,2024-02-07,session,Organic,EU
2246,2024-02-11,session,Organic,EU
2246,2024-02-13,session,Organic,EU
2246,2024-02-17,session,Organic,EU
2246,2024-02-25,session,Organic,EU
2246,2024-02-27,session,Organic,EU
2246,2024-03-03,session,Organic,EU
2246,2024-03-05,session,Organic,EU
2247,2024-02-17,activate,Ads,EU
2247,2024-02-14,session,Ads,EU
2247,2024-02-16,session,Ads,EU
2247,2024-02-17,session,Ads,EU
2247,2024-02-19,session,Ads,EU
2247,2024-02-20,session,Ads,EU
2247,2024-02-26,session,Ads,EU
2247,2024-03-01,session,Ads,EU
2247,2024-03-05,session,Ads,EU
2247,2024-03-07,session,Ads,EU
2247,2024-03-14,session,Ads,EU
2248,2024-02-09,session,Ads,APAC
2248,2024-02-10,session,Ads,APAC
2248,2024-02-13,session,Ads,APAC
2248,2024-02-28,session,Ads,APAC
2248,2024-03-03,session,Ads,APAC
2248,2024-03-07,session,Ads,APAC
2248,2024-03-08,session,Ads,APAC
2249,2024-02-15,session,Referral,APAC
2249,2024-02-17,session,Referral,APAC
2249,2024-02-19,session,Referral,APAC
2249,2024-02-27,session,Referral,APAC
2249,2024-02-28,session,Referral,APAC
2249,2024-03-03,session,Referral,APAC
2249,2024-03-04,session,Referral,APAC
2249,2024-03-07,session,Referral,APAC
2249,2024-03-11,session,Referral,APAC
2249,2024-03-12,session,Referral,APAC
2250,2024-03-13,session,Email,LATAM
2250,2024-03-20,session,Email,LATAM
2250,2024-03-26,session,Email,LATAM
2250,2024-03-30,session,Email,LATAM
2251,2024-04-03,session,Organic,NA
2251,2024-04-04,session,Organic,NA
2251,2024-04-08,session,Organic,NA
2252,2024-02-18,session,Organic,NA
2252,2024-02-25,session,Organic,NA
2252,2024-03-08,session,Organic,NA
2252,2024-03-14,session,Organic,NA
2252,2024-03-16,session,Organic,NA
2253,2024-03-16,session,Organic,EU
2253,2024-03-25,session,Organic,EU
2253,2024-03-26,session,Organic,EU
2253,2024-03-27,session,Organic,EU
2253,2024-03-29,session,Organic,EU
2253,2024-04-07,session,Organic,EU
2253,2024-04-08,session,Organic,EU
2254,2024-02-14,session,Organic,APAC
2254,2024-02-15,session,Organic,APAC
2254,2024-02-16,session,Organic,APAC
2254,2024-02-21,session,Organic,APAC
2254,2024-02-25,session,Organic,APAC
2255,2024-03-10,session,Referral,LATAM
2255,2024-03-13,session,Referral,LATAM
2255,2024-03-14,session,Referral,LATAM
2255,2024-03-25,session,Referral,LATAM
2256,2024-02-20,activate,Ads,NA
2256,2024-02-20,session,Ads,NA
2256,2024-02-25,session,Ads,NA
2256,2024-02-26,session,Ads,NA
2256,2024-03-01,session,Ads,NA
2256,2024-03-07,session,Ads,NA
2256,2024-03-09,session,Ads,NA
2256,2024-03-11,session,Ads,NA
2256,2024-03-17,session,Ads,NA
2257,2024-03-21,activate,Email,EU
2257,2024-03-15,session,Email,EU
2257,2024-03-19,session,Email,EU
2257,2024-03-20,session,Email,EU
2257,2024-03-22,session,Email,EU
2257,2024-03-28,session,Email,EU
2257,2024-04-06,session,Email,EU
2257,2024-04-10,session,Email,EU
2258,2024-04-28,activate,Organic,APAC
2258,2024-04-29,session,Organic,APAC
2258,2024-04-30,session,Organic,APAC
2258,2024-05-01,session,Organic,APAC
2258,2024-05-02,session,Organic,APAC
2258,2024-05-09,session,Organic,APAC
2258,2024-05-10,session,Organic,APAC
2258,2024-05-12,session,Organic,APAC
2258,2024-05-15,session,Organic,APAC
2258,2024-05-21,session,Organic,APAC
2258,2024-05-22,session,Organic,APAC
2259,2024-03-03,session,Ads,APAC
2259,2024-03-04,session,Ads,APAC
2259,2024-03-15,session,Ads,APAC
2259,2024-03-16,session,Ads,APAC
2259,2024-03-23,session,Ads,APAC
2259,2024-03-24,session,Ads,APAC
2260,2024-01-30,activate,Referral,APAC
2260,2024-01-27,session,Referral,APAC
2260,2024-02-05,session,Referral,APAC
2260,2024-02-10,session,Referral,APAC
2260,2024-02-11,session,Referral,APAC
2260,2024-02-13,session,Referral,APAC
2260,2024-02-22,session,Referral,APAC
2261,2024-02-13,session,Ads,APAC
2261,2024-02-26,session,Ads,APAC
2261,2024-02-28,session,Ads,APAC
2261,2024-03-04,session,Ads,APAC
2262,2024-02-01,session,Ads,NA
2262,2024-02-02,session,Ads,NA
2262,2024-02-06,session,Ads,NA
2262,2024-02-09,session,Ads,NA
2262,2024-02-11,session,Ads,NA
2262,2024-02-19,session,Ads,NA
2263,2024-02-07,session,Ads,NA
2263,2024-02-11,session,Ads,NA
2263,2024-02-19,session,Ads,NA
2263,2024-02-26,session,Ads,NA
2264,2024-01-29,activate,Organic,EU
2264,2024-01-28,session,Organic,EU
2264,2024-02-01,session,Organic,EU
2264,2024-02-05,session,Organic,EU
2264,2024-02-06,session,Organic,EU
2264,2024-02-07,session,Organic,EU
2264,2024-02-19,session,Organic,EU
2264,2024-02-20,session,Organic,EU
2265,2024-02-14,activate,Referral,EU
2265,2024-02-18,session,Referral,EU
2265,2024-02-22,session,Referral,EU
2265,2024-02-23,session,Referral,EU
2265,2024-02-24,session,Referral,EU
2265,2024-02-27,session,Referral,EU
2265,2024-03-01,session,Referral,EU
2265,2024-03-08,session,Referral,EU
2266,2024-02-19,session,Ads,EU
2266,2024-02-22,session,Ads,EU
2266,2024-02-25,session,Ads,EU
2266,2024-02-29,session,Ads,EU
2267,2024-02-13,activate,Organic,NA
2267,2024-02-13,session,Organic,NA
2267,2024-02-16,session,Organic,NA
2267,2024-02-17,session,Organic,NA
2267,2024-02-19,session,Organic,NA
2267,2024-02-20,session,Organic,NA
2267,2024-02-27,session,Organic,NA
2267,2024-03-10,session,Organic,NA
2267,2024-03-11,session,Organic,NA
2268,2024-02-14,session,Referral,LATAM
2268,2024-02-15,session,Referral,LATAM
2268,2024-02-18,session,Referral,LATAM
2268,2024-02-26,session,Referral,LATAM
2268,2024-03-01,session,Referral,LATAM
2269,2024-02-29,session,Ads,LATAM
2269,2024-03-13,session,Ads,LATAM
2269,2024-03-14,session,Ads,LATAM
2269,2024-03-20,session,Ads,LATAM
2269,2024-03-21,session,Ads,LATAM
2269,2024-03-22,session,Ads,LATAM
2269,2024-03-25,session,Ads,LATAM
2269,2024-03-26,session,Ads,LATAM
2270,2024-02-10,session,Organic,LATAM
2270,2024-02-18,session,Organic,LATAM
2270,2024-02-27,session,Organic,LATAM
2270,2024-03-09,session,Organic,LATAM
2271,2024-02-09,activate,Referral,APAC
2271,2024-02-08,session,Referral,APAC
2271,2024-02-13,session,Referral,APAC
2271,2024-02-22,session,Referral,APAC
2271,2024-02-23,session,Referral,APAC
2271,2024-02-25,session,Referral,APAC
2271,2024-02-26,session,Referral,APAC
2271,2024-02-28,session,Referral,APAC
2272,2024-05-09,session,Ads,NA
2272,2024-05-18,session,Ads,NA
2272,2024-05-19,session,Ads,NA
2272,2024-05-23,session,Ads,NA
2272,2024-05-26,session,Ads,NA
2273,2024-01-23,session,Ads,APAC
2273,2024-01-24,session,Ads,APAC
2273,2024-01-26,session,Ads,APAC
2273,2024-02-12,session,Ads,APAC
2273,2024-02-15,session,Ads,APAC
2273,2024-02-16,session,Ads,APAC
2273,2024-02-18,session,Ads,APAC
2274,2024-02-03,activate,Organic,NA
2274,2024-02-06,session,Organic,NA
2274,2024-02-14,session,Organic,NA
2274,2024-02-16,session,Organic,NA
2274,2024-02-18,session,Organic,NA
2274,2024-02-28,session,Organic,NA
2275,2024-02-10,activate,Organic,APAC
2275,2024-02-10,session,Organic,APAC
2275,2024-02-15,session,Organic,APAC
2275,2024-02-27,session,Organic,APAC
2275,2024-03-06,session,Organic,APAC
2275,2024-03-10,session,Organic,APAC
2276,2024-01-28,activate,Organic,NA
2276,2024-01-24,session,Organic,NA
2276,2024-01-25,session,Organic,NA
2276,2024-01-27,session,Organic,NA
2276,2024-01-31,session,Organic,NA
2276,2024-02-01,session,Organic,NA
2276,2024-02-12,session,Organic,NA
2276,2024-02-14,session,Organic,NA
2277,2024-02-25,activate,Email,APAC
2277,2024-02-28,session,Email,APAC
2277,2024-03-02,session,Email,APAC
2277,2024-03-04,session,Email,APAC
2277,2024-03-09,session,Email,APAC
2277,2024-03-10,session,Email,APAC
2277,2024-03-15,session,Email,APAC
2277,2024-03-17,session,Email,APAC
2277,2024-03-21,session,Email,APAC
2278,2024-02-01,session,Ads,EU
2278,2024-02-02,session,Ads,EU
2278,2024-02-09,session,Ads,EU
2278,2024-02-13,session,Ads,EU
2278,2024-02-14,session,Ads,EU
2278,2024-02-15,session,Ads,EU
2278,2024-02-21,session,Ads,EU
2278,2024-02-22,session,Ads,EU
2278,2024-03-01,session,Ads,EU
2279,2024-01-24,activate,Referral,NA
2279,2024-01-21,session,Referral,NA
2279,2024-01-22,session,Referral,NA
2279,2024-01-23,session,Referral,NA
2279,2024-02-02,session,Referral,NA
2279,2024-02-03,session,Referral,NA
2279,2024-02-04,session,Referral,NA
2279,2024-02-05,session,Referral,NA
2279,2024-02-09,session,Referral,NA
2279,2024-02-11,session,Referral,NA
2279,2024-02-12,session,Referral,NA
2279,2024-02-17,session,Referral,NA
2280,2024-01-26,session,Organic,LATAM
2280,2024-01-28,session,Organic,LATAM
2280,2024-01-30,session,Organic,LATAM
2280,2024-02-02,session,Organic,LATAM
2280,2024-02-03,session,Organic,LATAM
2280,2024-02-10,session,Organic,LATAM
2280,2024-02-14,session,Organic,LATAM
2280,2024-02-15,session,Organic,LATAM
2281,2024-02-05,activate,Referral,NA
2281,2024-02-05,session,Referral,NA
2281,2024-02-06,session,Referral,NA
2281,2024-02-16,session,Referral,NA
2281,2024-02-17,session,Referral,NA
2281,2024-02-19,session,Referral,NA
2281,2024-02-20,session,Referral,NA
2281,2024-03-01,session,Referral,NA
2281,2024-03-02,session,Referral,NA
2282,2024-02-10,session,Ads,EU
2282,2024-02-11,session,Ads,EU
2282,2024-02-20,session,Ads,EU
2282,2024-02-26,session,Ads,EU
2282,2024-02-28,session,Ads,EU
2282,2024-03-02,session,Ads,EU
2282,2024-03-03,session,Ads,EU
2283,2024-02-15,activate,Ads,EU
2283,2024-02-12,session,Ads,EU
2283,2024-02-14,session,Ads,EU
2283,2024-03-05,session,Ads,EU
2283,2024-03-09,session,Ads,EU
2284,2024-03-17,session,Ads,LATAM
2284,2024-03-25,session,Ads,LATAM
2284,2024-03-30,session,Ads,LATAM
2284,2024-04-01,session,Ads,LATAM
2285,2024-03-07,activate,Ads,EU
2285,2024-03-03,session,Ads,EU
2285,2024-03-05,session,Ads,EU
2285,2024-03-06,session,Ads,EU
2285,2024-03-08,session,Ads,EU
2285,2024-03-14,session,Ads,EU
2285,2024-03-17,session,Ads,EU
2285,2024-03-18,session,Ads,EU
2285,2024-03-28,session,Ads,EU
2286,2024-03-18,session,Ads,APAC
2286,2024-03-23,session,Ads,APAC
2286,2024-03-25,session,Ads,APAC
2286,2024-03-30,session,Ads,APAC
2286,2024-04-14,session,Ads,APAC
2287,2024-03-13,session,Organic,EU
2287,2024-03-16,session,Organic,EU
2287,2024-03-24,session,Organic,EU
2287,2024-03-30,session,Organic,EU
2287,2024-03-31,session,Organic,EU
2287,2024-04-06,session,Organic,EU
2288,2024-02-17,activate,Referral,EU
2288,2024-02-27,session,Referral,EU
2288,2024-03-01,session,Referral,EU
2288,2024-03-07,session,Referral,EU
2288,2024-03-12,session,Referral,EU
2289,2024-03-05,session,Ads,NA
2289,2024-03-14,session,Ads,NA
2289,2024-03-15,session,Ads,NA
2289,2024-03-19,session,Ads,NA
2289,2024-03-28,session,Ads,NA
2289,2024-04-01,session,Ads,NA
2290,2024-01-25,activate,Organic,APAC
2290,2024-01-21,session,Organic,APAC
2290,2024-01-24,session,Organic,APAC
2290,2024-01-27,session,Organic,APAC
2290,2024-01-28,session,Organic,APAC
2290,2024-02-02,session,Organic,APAC
2290,2024-02-04,session,Organic,APAC
2290,2024-02-11,session,Organic,APAC
2290,2024-02-16,session,Organic,APAC
2291,2024-03-17,activate,Referral,EU
2291,2024-03-18,session,Referral,EU
2291,2024-03-23,session,Referral,EU
2291,2024-03-28,session,Referral,EU
2291,2024-03-29,session,Referral,EU
2291,2024-03-30,session,Referral,EU
2291,2024-04-06,session,Referral,EU
2291,2024-04-07,session,Referral,EU
2291,2024-04-10,session,Referral,EU
2292,2024-02-28,activate,Ads,APAC
2292,2024-02-28,session,Ads,APAC
2292,2024-03-08,session,Ads,APAC
2292,2024-03-09,session,Ads,APAC
2292,2024-03-10,session,Ads,APAC
2292,2024-03-12,session,Ads,APAC
2293,2024-03-06,session,Ads,LATAM
2293,2024-03-08,session,Ads,LATAM
2293,2024-03-13,session,Ads,LATAM
2293,2024-03-14,session,Ads,LATAM
2293,2024-03-15,session,Ads,LATAM
2293,2024-03-25,session,Ads,LATAM
2293,2024-03-27,session,Ads,LATAM
2293,2024-03-29,session,Ads,LATAM
2294,2024-02-19,session,Organic,LATAM
2294,2024-02-21,session,Organic,LATAM
2294,2024-02-23,session,Organic,LATAM
2294,2024-02-25,session,Organic,LATAM
2294,2024-02-27,session,Organic,LATAM
2294,2024-02-28,session,Organic,LATAM
2294,2024-03-01,session,Organic,LATAM
2294,2024-03-05,session,Organic,LATAM
2294,2024-03-06,session,Organic,LATAM
2294,2024-03-09,session,Organic,LATAM
2294,2024-03-12,session,Organic,LATAM
2294,2024-03-13,session,Organic,LATAM
2295,2024-02-28,session,Referral,APAC
2295,2024-03-02,session,Referral,APAC
2295,2024-03-04,session,Referral,APAC
2295,2024-03-05,session,Referral,APAC
2295,2024-03-16,session,Referral,APAC
2295,2024-03-18,session,Referral,APAC
2295,2024-03-21,session,Referral,APAC
2295,2024-03-26,session,Referral,APAC
2295,2024-03-28,session,Referral,APAC
2296,2024-01-31,activate,Referral,LATAM
2296,2024-01-30,session,Referral,LATAM
2296,2024-02-01,session,Referral,LATAM
2296,2024-02-07,session,Referral,LATAM
2296,2024-02-14,session,Referral,LATAM
2296,2024-02-15,session,Referral,LATAM
2296,2024-02-16,session,Referral,LATAM
2296,2024-02-18,session,Referral,LATAM
2297,2024-02-14,session,Ads,APAC
2297,2024-02-16,session,Ads,APAC
2297,2024-02-18,session,Ads,APAC
2297,2024-02-23,session,Ads,APAC
2297,2024-02-25,session,Ads,APAC
2297,2024-02-28,session,Ads,APAC
2297,2024-02-29,session,Ads,APAC
2297,2024-03-02,session,Ads,APAC
2297,2024-03-10,session,Ads,APAC
2297,2024-03-13,session,Ads,APAC
2297,2024-03-14,session,Ads,APAC
2298,2024-04-04,activate,Ads,LATAM
2298,2024-03-29,session,Ads,LATAM
2298,2024-04-03,session,Ads,LATAM
2298,2024-04-08,session,Ads,LATAM
2298,2024-04-12,session,Ads,LATAM
2298,2024-04-16,session,Ads,LATAM
2299,2024-02-21,session,Organic,LATAM
2299,2024-02-22,session,Organic,LATAM
2299,2024-02-26,session,Organic,LATAM
2299,2024-03-04,session,Organic,LATAM
2299,2024-03-06,session,Organic,LATAM
2299,2024-03-08,session,Organic,LATAM
2300,2024-02-23,session,Ads,NA
2300,2024-02-26,session,Ads,NA
2300,2024-02-27,session,Ads,NA
2300,2024-03-02,session,Ads,NA
2300,2024-03-07,session,Ads,NA
2300,2024-03-11,session,Ads,NA
2300,2024-03-17,session,Ads,NA
2301,2024-02-01,activate,Ads,APAC
2301,2024-01-27,session,Ads,APAC
2301,2024-01-29,session,Ads,APAC
2301,2024-02-03,session,Ads,APAC
2301,2024-02-04,session,Ads,APAC
2301,2024-02-06,session,Ads,APAC
2301,2024-02-13,session,Ads,APAC
2301,2024-02-18,session,Ads,APAC
2301,2024-02-19,session,Ads,APAC
2301,2024-02-21,session,Ads,APAC
2302,2024-02-23,session,Ads,NA
2302,2024-02-26,session,Ads,NA
2302,2024-03-07,session,Ads,NA
2303,2024-06-29,session,Organic,APAC
2304,2024-01-23,activate,Ads,EU
2304,2024-01-24,session,Ads,EU
2304,2024-01-25,session,Ads,EU
2304,2024-01-26,session,Ads,EU
2304,2024-02-01,session,Ads,EU
2304,2024-02-04,session,Ads,EU
2304,2024-02-06,session,Ads,EU
2304,2024-02-09,session,Ads,EU
2304,2024-02-10,session,Ads,EU
2304,2024-02-11,session,Ads,EU
2304,2024-02-15,session,Ads,EU
2305,2024-02-14,activate,Organic,LATAM
2305,2024-02-14,session,Organic,LATAM
2305,2024-02-21,session,Organic,LATAM
2305,2024-03-06,session,Organic,LATAM
2305,2024-03-08,session,Organic,LATAM
2305,2024-03-09,session,Organic,LATAM
2305,2024-03-11,session,Organic,LATAM
2306,2024-02-09,session,Ads,APAC
2306,2024-02-12,session,Ads,APAC
2306,2024-02-15,session,Ads,APAC
2306,2024-02-17,session,Ads,APAC
2306,2024-02-22,session,Ads,APAC
2306,2024-02-23,session,Ads,APAC
2306,2024-02-25,session,Ads,APAC
2307,2024-02-10,session,Organic,APAC
2307,2024-02-12,session,Organic,APAC
2307,2024-02-16,session,Organic,APAC
2307,2024-02-18,session,Organic,APAC
2307,2024-02-21,session,Organic,APAC
2307,2024-02-27,session,Organic,APAC
2308,2024-02-12,activate,Referral,NA
2308,2024-02-18,session,Referral,NA
2308,2024-02-20,session,Referral,NA
2308,2024-02-22,session,Referral,NA
2308,2024-02-23,session,Referral,NA
2308,2024-02-25,session,Referral,NA
2308,2024-02-27,session,Referral,NA
2308,2024-02-28,session,Referral,NA
2308,2024-02-29,session,Referral,NA
2308,2024-03-03,session,Referral,NA
2309,2024-01-23,session,Ads,LATAM
2309,2024-01-24,session,Ads,LATAM
2309,2024-01-25,session,Ads,LATAM
2309,2024-01-31,session,Ads,LATAM
2309,2024-02-01,session,Ads,LATAM
2309,2024-02-15,session,Ads,LATAM
2309,2024-02-18,session,Ads,LATAM
2310,2024-03-06,activate,Organic,EU
2310,2024-03-08,session,Organic,EU
2310,2024-03-13,session,Organic,EU
2310,2024-03-14,session,Organic,EU
2310,2024-03-21,session,Organic,EU
2310,2024-03-26,session,Organic,EU
2310,2024-03-30,session,Organic,EU
2311,2024-02-27,session,Ads,APAC
2311,2024-03-08,session,Ads,APAC
2311,2024-03-14,session,Ads,APAC
2311,2024-03-16,session,Ads,APAC
2311,2024-03-20,session,Ads,APAC
2311,2024-03-21,session,Ads,APAC
2311,2024-03-22,session,Ads,APAC
2312,2024-02-11,session,Referral,EU
2312,2024-02-13,session,Referral,EU
2312,2024-02-22,session,Referral,EU
2312,2024-02-26,session,Referral,EU
2312,2024-03-10,session,Referral,EU
2312,2024-03-11,session,Referral,EU
2313,2024-03-02,session,Ads,LATAM
2313,2024-03-03,session,Ads,LATAM
2313,2024-03-04,session,Ads,LATAM
2313,2024-03-08,session,Ads,LATAM
2313,2024-03-12,session,Ads,LATAM
2313,2024-03-22,session,Ads,LATAM
2314,2024-01-30,session,Referral,APAC
2314,2024-02-03,session,Referral,APAC
2314,2024-02-08,session,Referral,APAC
2314,2024-02-10,session,Referral,APAC
2314,2024-02-11,session,Referral,APAC
2314,2024-02-15,session,Referral,APAC
2314,2024-02-16,session,Referral,APAC
2314,2024-02-21,session,Referral,APAC
2314,2024-02-22,session,Referral,APAC
2315,2024-02-27,activate,Organic,NA
2315,2024-03-03,session,Organic,NA
2315,2024-03-04,session,Organic,NA
2315,2024-03-06,session,Organic,NA
2315,2024-03-08,session,Organic,NA
2315,2024-03-12,session,Organic,NA
2315,2024-03-13,session,Organic,NA
2315,2024-03-21,session,Organic,NA
2315,2024-03-23,session,Organic,NA
2316,2024-03-06,activate,Referral,LATAM
2316,2024-03-02,session,Referral,LATAM
2316,2024-03-07,session,Referral,LATAM
2316,2024-03-08,session,Referral,LATAM
2316,2024-03-18,session,Referral,LATAM
2316,2024-03-19,session,Referral,LATAM
2316,2024-03-20,session,Referral,LATAM
2316,2024-03-27,session,Referral,LATAM
2317,2024-02-18,session,Ads,APAC
2317,2024-02-20,session,Ads,APAC
2317,2024-02-23,session,Ads,APAC
2317,2024-02-26,session,Ads,APAC
2317,2024-02-28,session,Ads,APAC
2317,2024-03-11,session,Ads,APAC
2317,2024-03-12,session,Ads,APAC
2317,2024-03-13,session,Ads,APAC
2317,2024-03-15,session,Ads,APAC
2318,2024-01-26,activate,Ads,NA
2318,2024-02-05,session,Ads,NA
2318,2024-02-16,session,Ads,NA
2318,2024-02-21,session,Ads,NA
2318,2024-02-23,session,Ads,NA
2318,2024-02-24,session,Ads,NA
2319,2024-02-08,activate,Organic,LATAM
2319,2024-02-06,session,Organic,LATAM
2319,2024-02-08,session,Organic,LATAM
2319,2024-02-13,session,Organic,LATAM
2319,2024-02-17,session,Organic,LATAM
2319,2024-02-19,session,Organic,LATAM
2319,2024-02-21,session,Organic,LATAM
2319,2024-02-26,session,Organic,LATAM
2319,2024-03-05,session,Organic,LATAM
2320,2024-02-07,session,Referral,LATAM
2320,2024-02-21,session,Referral,LATAM
2320,2024-02-23,session,Referral,LATAM
2321,2024-02-25,activate,Organic,NA
2321,2024-02-19,session,Organic,NA
2321,2024-02-25,session,Organic,NA
2321,2024-02-26,session,Organic,NA
2321,2024-02-27,session,Organic,NA
2321,2024-02-29,session,Organic,NA
2321,2024-03-06,session,Organic,NA
2321,2024-03-07,session,Organic,NA
2321,2024-03-13,session,Organic,NA
2321,2024-03-16,session,Organic,NA
2322,2024-01-27,activate,Organic,EU
2322,2024-01-24,session,Organic,EU
2322,2024-02-03,session,Organic,EU
2322,2024-02-07,session,Organic,EU
2322,2024-02-08,session,Organic,EU
2322,2024-02-10,session,Organic,EU
2322,2024-02-16,session,Organic,EU
2322,2024-02-17,session,Organic,EU
2322,2024-02-19,session,Organic,EU
2323,2024-01-28,activate,Ads,APAC
2323,2024-01-29,session,Ads,APAC
2323,2024-02-02,session,Ads,APAC
2323,2024-02-10,session,Ads,APAC
2323,2024-02-12,session,Ads,APAC
2323,2024-02-15,session,Ads,APAC
2323,2024-02-17,session,Ads,APAC
2323,2024-02-22,session,Ads,APAC
2323,2024-02-23,session,Ads,APAC
2323,2024-02-24,session,Ads,APAC
2324,2024-01-26,session,Ads,NA
2324,2024-01-27,session,Ads,NA
2324,2024-02-05,session,Ads,NA
2324,2024-02-07,session,Ads,NA
2324,2024-02-11,session,Ads,NA
2324,2024-02-13,session,Ads,NA
2324,2024-02-16,session,Ads,NA
2324,2024-02-21,session,Ads,NA
2325,2024-02-08,activate,Organic,APAC
2325,2024-02-04,session,Organic,APAC
2325,2024-02-13,session,Organic,APAC
2325,2024-02-15,session,Organic,APAC
2325,2024-02-17,session,Organic,APAC
2325,2024-02-25,session,Organic,APAC
2326,2024-03-07,session,Organic,NA
2326,2024-03-09,session,Organic,NA
2326,2024-03-18,session,Organic,NA
2326,2024-03-25,session,Organic,NA
2326,2024-03-27,session,Organic,NA
2326,2024-03-30,session,Organic,NA
2326,2024-04-03,session,Organic,NA
2327,2024-01-21,activate,Ads,APAC
2327,2024-01-20,session,Ads,APAC
2327,2024-01-29,session,Ads,APAC
2327,2024-02-03,session,Ads,APAC
2327,2024-02-06,session,Ads,APAC
2327,2024-02-10,session,Ads,APAC
2328,2024-02-09,session,Ads,APAC
2328,2024-02-12,session,Ads,APAC
2328,2024-02-14,session,Ads,APAC
2328,2024-02-15,session,Ads,APAC
2328,2024-02-28,session,Ads,APAC
2328,2024-03-03,session,Ads,APAC
2329,2024-03-02,activate,Referral,APAC
2329,2024-02-26,session,Referral,APAC
2329,2024-03-01,session,Referral,APAC
2329,2024-03-10,session,Referral,APAC
2329,2024-03-11,session,Referral,APAC
2329,2024-03-12,session,Referral,APAC
2329,2024-03-13,session,Referral,APAC
2329,2024-03-18,session,Referral,APAC
2329,2024-03-22,session,Referral,APAC
2329,2024-03-23,session,Referral,APAC
2330,2024-02-22,session,Ads,EU
2330,2024-02-24,session,Ads,EU
2330,2024-03-06,session,Ads,EU
2330,2024-03-07,session,Ads,EU
2331,2024-02-28,session,Referral,NA
2331,2024-03-03,session,Referral,NA
2331,2024-03-07,session,Referral,NA
2331,2024-03-13,session,Referral,NA
2331,2024-03-17,session,Referral,NA
2331,2024-03-18,session,Referral,NA
2332,2024-01-21,activate,Referral,EU
2332,2024-01-17,session,Referral,EU
2332,2024-01-20,session,Referral,EU
2332,2024-01-21,session,Referral,EU
2332,2024-01-28,session,Referral,EU
2332,2024-01-30,session,Referral,EU
2332,2024-02-03,session,Referral,EU
2332,2024-02-05,session,Referral,EU
2332,2024-02-10,session,Referral,EU
2332,2024-02-12,session,Referral,EU
2333,2024-03-23,activate,Ads,LATAM
2333,2024-03-24,session,Ads,LATAM
2333,2024-03-30,session,Ads,LATAM
2333,2024-04-09,session,Ads,LATAM
2333,2024-04-10,session,Ads,LATAM
2333,2024-04-16,session,Ads,LATAM
2333,2024-04-18,session,Ads,LATAM
2334,2024-02-29,session,Organic,APAC
2334,2024-03-01,session,Organic,APAC
2334,2024-03-02,session,Organic,APAC
2334,2024-03-03,session,Organic,APAC
2334,2024-03-05,session,Organic,APAC
2334,2024-03-07,session,Organic,APAC
2334,2024-03-13,session,Organic,APAC
2334,2024-03-14,session,Organic,APAC
2334,2024-03-25,session,Organic,APAC
2335,2024-02-08,activate,Referral,APAC
2335,2024-02-09,session,Referral,APAC
2335,2024-02-13,session,Referral,APAC
2335,2024-02-18,session,Referral,APAC
2335,2024-02-21,session,Referral,APAC
2335,2024-02-27,session,Referral,APAC
2335,2024-03-02,session,Referral,APAC
2336,2024-02-09,session,Organic,LATAM
2336,2024-02-11,session,Organic,LATAM
2336,2024-02-12,session,Organic,LATAM
2336,2024-02-21,session,Organic,LATAM
2336,2024-02-22,session,Organic,LATAM
2336,2024-02-23,session,Organic,LATAM
2337,2024-02-20,activate,Organic,NA
2337,2024-02-16,session,Organic,NA
2337,2024-02-17,session,Organic,NA
2337,2024-02-21,session,Organic,NA
2337,2024-02-25,session,Organic,NA
2337,2024-02-26,session,Organic,NA
2337,2024-03-01,session,Organic,NA
